COMET INFO:     train_loss [7010]                                                                                      : (0.39774590730667114, 0.6971316337585449)
COMET INFO:     validate_Phosphorylation-['S', 'T'] AUC PR [198]                                                       : (0.06661709286659284, 0.6508350966598325)
COMET INFO:     validate_Phosphorylation-['S', 'T'] AUC ROC [198]                                                      : (0.6322631533719232, 0.876557532648825)
COMET INFO:     validate_Phosphorylation-['S', 'T'] F1 [198]                                                           : (0.08850030271733324, 0.5929060106119803)
COMET INFO:     validate_Phosphorylation-['S', 'T'] MCC [198]                                                          : (0.059261958603716705, 0.4950576210411193)
COMET INFO:     validate_Phosphorylation-['S', 'T'] Validation Accuracy [198]                                          : (0.48812, 0.8049878837658808)
COMET INFO:     validate_Phosphorylation-['S', 'T'] Validation Precision [198]                                         : (0.04734776312781038, 0.4832438746280279)
COMET INFO:     validate_Phosphorylation-['S', 'T'] Validation Sensitivity [198]                                       : (0.6761023407729995, 0.8252560028248588)
COMET INFO:     validate_Phosphorylation-['S', 'T'] Validation Specificity [198]                                       : (0.4809397255154372, 0.8136318273228319)
"Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) AUC ROC": 0, "Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) AUC PR": 0, "Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) MCC": 0, "Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) F1": 0, "Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) Validation Accuracy": 0, "Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) Validation Sensitivity": 0, "Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) Validation Specificity": 0, "Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) Validation Precision": 0, "Phosphorylation-['S', 
'T'](species=tensor(12., device='cuda:0')) AUC ROC": 0, "Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) AUC PR": 0, "Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) MCC": 0, "Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) F1": 0, "Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) Validation Accuracy": 0, "Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) Validation Sensitivity": 0, "Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) Validation Specificity": 0, "Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) Validation Precision": 0, "Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) AUC ROC": 0, "Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) AUC PR": 0, "Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) MCC": 0, "Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) F1": 0, "Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) Validation Accuracy": 0, "Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) Validation Sensitivity": 0, "Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) Validation Specificity": 0, "Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) Validation Precision": 0, "Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) AUC ROC": 0, "Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) AUC PR": 0, "Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) MCC": 0, "Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) F1": 0, "Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) Validation Accuracy": 0, "Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) Validation Sensitivity": 0, "Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) Validation Specificity": 0, "Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) Validation Precision": 0, "Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) AUC ROC": 0, "Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) AUC PR": 0, "Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) MCC": 0, "Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) F1": 0, "Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) Validation Accuracy": 0, "Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) Validation Sensitivity": 0, "Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) Validation Specificity": 0, "Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) Validation Precision": 0, "Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) AUC ROC": 0, "Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) AUC PR": 0, "Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) MCC": 0, "Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) F1": 0, "Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) Validation Accuracy": 0, "Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) Validation Sensitivity": 0, "Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) Validation Specificity": 0, "Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) Validation Precision": 0, "Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) AUC ROC": 0, "Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) AUC PR": 0, "Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) MCC": 0, "Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) F1": 0, 'Validation Loss (total)': 0}
COMET INFO: ---------------------------
COMET INFO: Comet.ml Experiment Summary
COMET INFO: ---------------------------
COMET INFO:   Data:
COMET INFO:     display_summary_level : 1
COMET INFO:     url                   : https://www.comet.com/brentvd/evaluation-retestt/9a28cbcde7c64b0db6337f6c203dda6d
COMET INFO:   Metrics:
COMET INFO:     0_Phosphorylation-['S', 'T'] AUC PR                                                         : 0.1254087881702205
COMET INFO:     0_Phosphorylation-['S', 'T'] AUC ROC                                                        : 0.7167324042196529
COMET INFO:     0_Phosphorylation-['S', 'T'] F1                                                             : 0.11146260164327722
COMET INFO:     0_Phosphorylation-['S', 'T'] MCC                                                            : 0.11040713144355838
COMET INFO:     0_Phosphorylation-['S', 'T'] Validation Accuracy                                            : 0.58149
COMET INFO:     0_Phosphorylation-['S', 'T'] Validation Precision                                           : 0.060446266147788245
COMET INFO:     0_Phosphorylation-['S', 'T'] Validation Sensitivity                                         : 0.7144801306477954
COMET INFO:     0_Phosphorylation-['S', 'T'] Validation Specificity                                         : 0.5764175819612566
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) AUC PR                    : 0.06229685313360167
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) AUC ROC                   : 0.723758865248227
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) F1                        : 0.06505190311418685
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) MCC                       : 0.06926011774414623
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) Validation Accuracy       : 0.20200826934435911
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) Validation Precision      : 0.03364352183249821
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) Validation Sensitivity    : 0.9791666666666666
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) Validation Specificity    : 0.17933130699088146
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) AUC PR                    : 0.14260089533687545
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) AUC ROC                   : 0.7648662656977183
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) F1                        : 0.10519584332533972
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) MCC                       : 0.12448994516931655
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) Validation Accuracy       : 0.3610730593607306
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) Validation Precision      : 0.055630706797429826
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) Validation Sensitivity    : 0.9648093841642229
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) Validation Specificity    : 0.33661955101556007
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) AUC PR                   : 0.025
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) AUC ROC                  : 0.40625
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) F1                       : 0.0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) MCC                      : -0.11656310103003922
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) Validation Accuracy      : 0.6666666666666666
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) Validation Precision     : 0.0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) Validation Sensitivity   : 0.0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) Validation Specificity   : 0.6875
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) AUC PR                   : 0.2988247863247863
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) AUC ROC                  : 0.7758620689655172
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) F1                       : 0.0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) MCC                      : -0.029361010975735173
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) Validation Accuracy      : 0.9344262295081968
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) Validation Precision     : 0.0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) Validation Sensitivity   : 0.0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) Validation Specificity   : 0.9827586206896551
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) AUC PR                   : 0.033145364903078345
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) AUC ROC                  : 0.6481914301613801
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) F1                       : 0.0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) MCC                      : -0.027500800845166717
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) Validation Accuracy      : 0.9462540716612378
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) Validation Precision     : 0.0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) Validation Sensitivity   : 0.0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) Validation Specificity   : 0.9699499165275459
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) AUC PR                   : 0.24099395210208818
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) AUC ROC                  : 0.8254914764390028
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) F1                       : 0.11318012535198474
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) MCC                      : 0.12074258424248417
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) Validation Accuracy      : 0.33769757818329826
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) Validation Precision     : 0.06013513513513514
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) Validation Sensitivity   : 0.9599383667180277
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) Validation Specificity   : 0.30904059040590404
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) AUC PR                   : 0.0660415691007891
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) AUC ROC                  : 0.6272560416029367
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) F1                       : 0.07253886010362694
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) MCC                      : 0.045798442232916875
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) Validation Accuracy      : 0.6278586278586279
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) Validation Precision     : 0.03910614525139665
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) Validation Sensitivity   : 0.5
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(16., device='cuda:0')) Validation Specificity   : 0.6316916488222698
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) AUC PR                   : 0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) AUC ROC                  : 0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) F1                       : 0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) MCC                      : 0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) Validation Accuracy      : 0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) Validation Precision     : 0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) Validation Sensitivity   : 0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(17., device='cuda:0')) Validation Specificity   : 0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) AUC PR                   : 0.021739130434782608
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) AUC ROC                  : 0.3125
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) F1                       : 0.0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) MCC                      : -0.09172492321316786
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) Validation Accuracy      : 0.7575757575757576
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) Validation Precision     : 0.0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) Validation Sensitivity   : 0.0
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(19., device='cuda:0')) Validation Specificity   : 0.78125
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) AUC PR                    : 0.22593369720920478
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) AUC ROC                   : 0.8301106460087304
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) F1                        : 0.0874678427048879
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) MCC                       : 0.0963716384032407
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) Validation Accuracy       : 0.27739244312945627
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) Validation Precision      : 0.045795651337309985
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) Validation Sensitivity    : 0.9714285714285714
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(2., device='cuda:0')) Validation Specificity    : 0.25173523790363145
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) AUC PR                   : 0.14979939755881105
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) AUC ROC                  : 0.7178176146580721
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) F1                       : 0.22810985460420033
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) MCC                      : 0.19931643759972545
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) Validation Accuracy      : 0.8919640030751141
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) Validation Precision     : 0.1625230202578269
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) Validation Sensitivity   : 0.38244853737811485
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(20., device='cuda:0')) Validation Specificity   : 0.9141576215195847
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) AUC PR                    : 0.1185743635349039
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) AUC ROC                   : 0.6713937535277741
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) F1                        : 0.1105729079672624
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) MCC                       : 0.106044865802505
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) Validation Accuracy       : 0.7666929547844374
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) Validation Precision      : 0.06233521657250471
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) Validation Sensitivity    : 0.48892171344165436
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(3., device='cuda:0')) Validation Specificity    : 0.7751839978326636
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) AUC PR                    : 0.2193601383258715
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) AUC ROC                   : 0.8666867881708645
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) F1                        : 0.1596330275229358
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) MCC                       : 0.21497083255073252
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) Validation Accuracy       : 0.7061276868784088
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) Validation Precision      : 0.08792319353208691
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) Validation Sensitivity    : 0.8656716417910447
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(4., device='cuda:0')) Validation Specificity    : 0.700812199569037
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) AUC PR                    : 0.31016827483587706
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) AUC ROC                   : 0.8456882753101241
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) F1                        : 0.2277777777777778
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) MCC                       : 0.25097539122160617
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) Validation Accuracy       : 0.684449489216799
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) Validation Precision      : 0.13141025641025642
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) Validation Sensitivity    : 0.8541666666666666
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(5., device='cuda:0')) Validation Specificity    : 0.6746698679471789
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) AUC PR                    : 0.5154124149659864
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) AUC ROC                   : 0.8443708609271523
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) F1                        : 0.04081632653061224
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) MCC                       : 0.04810017744977197
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) Validation Accuracy       : 0.6928104575163399
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) Validation Precision      : 0.02127659574468085
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) Validation Sensitivity    : 0.5
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(7., device='cuda:0')) Validation Specificity    : 0.695364238410596
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) AUC PR                    : 0.028140530723140978
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) AUC ROC                   : 0.5823902606310014
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) F1                        : 0.06896551724137931
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) MCC                       : 0.054558279422337846
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) Validation Accuracy       : 0.8187919463087249
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) Validation Precision      : 0.03875968992248062
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) Validation Sensitivity    : 0.3125
COMET INFO:     0_Phosphorylation-['S', 'T'](species=tensor(8., device='cuda:0')) Validation Specificity    : 0.8299039780521262
COMET INFO:     0_Validation Loss (Phosphorylation-['S', 'T'])                                              : 0.3627420663833618
COMET INFO:     0_Validation Loss (total)                                                                   : 0.3627420663833618
COMET INFO:     avg_Phosphorylation-['S', 'T'] AUC PR                                                       : 0.1254087881702205
COMET INFO:     avg_Phosphorylation-['S', 'T'] AUC ROC                                                      : 0.7167324042196529
COMET INFO:     avg_Phosphorylation-['S', 'T'] F1                                                           : 0.11146260164327722
COMET INFO:     avg_Phosphorylation-['S', 'T'] MCC                                                          : 0.11040713144355838
COMET INFO:     avg_Phosphorylation-['S', 'T'] Validation Accuracy                                          : 0.58149
COMET INFO:     avg_Phosphorylation-['S', 'T'] Validation Precision                                         : 0.060446266147788245
COMET INFO:     avg_Phosphorylation-['S', 'T'] Validation Sensitivity                                       : 0.7144801306477954
COMET INFO:     avg_Phosphorylation-['S', 'T'] Validation Specificity                                       : 0.5764175819612566
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) AUC PR                  : 0.06229685313360167
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) AUC ROC                 : 0.723758865248227
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) F1                      : 0.06505190311418685
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) MCC                     : 0.06926011774414623
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) Validation Accuracy     : 0.20200826934435911
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) Validation Precision    : 0.03364352183249821
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) Validation Sensitivity  : 0.9791666666666666
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(0., device='cuda:0')) Validation Specificity  : 0.17933130699088146
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) AUC PR                  : 0.14260089533687545
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) AUC ROC                 : 0.7648662656977183
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) F1                      : 0.10519584332533972
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) MCC                     : 0.12448994516931655
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) Validation Accuracy     : 0.3610730593607306
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) Validation Precision    : 0.055630706797429826
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) Validation Sensitivity  : 0.9648093841642229
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(1., device='cuda:0')) Validation Specificity  : 0.33661955101556007
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) AUC PR                 : 0.025
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) AUC ROC                : 0.40625
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) F1                     : 0.0
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) MCC                    : -0.11656310103003922
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) Validation Accuracy    : 0.6666666666666666
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) Validation Precision   : 0.0
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) Validation Sensitivity : 0.0
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(10., device='cuda:0')) Validation Specificity : 0.6875
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) AUC PR                 : 0.2988247863247863
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) AUC ROC                : 0.7758620689655172
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) F1                     : 0.0
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) MCC                    : -0.029361010975735173
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) Validation Accuracy    : 0.9344262295081968
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) Validation Precision   : 0.0
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) Validation Sensitivity : 0.0
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(11., device='cuda:0')) Validation Specificity : 0.9827586206896551
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) AUC PR                 : 0.033145364903078345
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) AUC ROC                : 0.6481914301613801
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) F1                     : 0.0
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) MCC                    : -0.027500800845166717
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) Validation Accuracy    : 0.9462540716612378
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) Validation Precision   : 0.0
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) Validation Sensitivity : 0.0
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(12., device='cuda:0')) Validation Specificity : 0.9699499165275459
COMET INFO:     avg_Phosphorylation-['S', 'T'](species=tensor(13., device='cuda:0')) AUC PR                 : 0.24099395210208818
